album,filename,duration,bpm,onset_rate,danceability,key,scale,key_strength,chords_changes_rate,chords_number_rate,hpcp_entropy,tuning_frequency,average_loudness,dynamic_complexity,spectral_centroid_mean,spectral_centroid_stdev,spectral_complexity_mean,spectral_energy_mean,spectral_rolloff_mean,spectral_flux_mean,dissonance_mean,zerocrossingrate_mean,mirex_mood_passionate_rousing_confident_boisterous_rowdy,mirex_mood_rollicking_cheerful_fun_sweet_amiable_good_natured,mirex_mood_literate_poignant_wistful_bittersweet_autumnal_brooding,mirex_mood_humorous_silly_campy_quirky_whimsical_witty_wry,mirex_mood_aggressive_fiery_tense_anxious_intense_volatile_visceral,jamendo_alternative,jamendo_ambient,jamendo_atmospheric,jamendo_chillout,jamendo_classical,jamendo_dance,jamendo_downtempo,jamendo_easylistening,jamendo_electronic,jamendo_experimental,jamendo_folk,jamendo_funk,jamendo_hiphop,jamendo_house,jamendo_indie,jamendo_instrumentalpop,jamendo_jazz,jamendo_lounge,jamendo_metal,jamendo_newage,jamendo_orchestral,jamendo_pop,jamendo_popfolk,jamendo_poprock,jamendo_reggae,jamendo_rock,jamendo_soundtrack,jamendo_techno,jamendo_trance,jamendo_triphop,jamendo_world,jamendo_acousticguitar,jamendo_bass,jamendo_computer,jamendo_drummachine,jamendo_drums,jamendo_electricguitar,jamendo_electricpiano,jamendo_guitar,jamendo_keyboard,jamendo_piano,jamendo_strings,jamendo_synthesizer,jamendo_violin,jamendo_voice,jamendo_emotional,jamendo_energetic,jamendo_film,jamendo_happy,jamendo_relaxing,is_danceable,mood_happy,mood_sad,mood_relaxed,mood_aggressive,mood_party,mood_acoustic,mood_electronic
Vol-01 La Fiesta De Buenos Aires,13 Alma Dolorida.mp3,137.82203674316406,108.45874786376953,3.9758071899414062,1.192805290222168,F,minor,0.8961615562438965,0.051532503217458725,0.003031323663890362,1.5520503520965576,436.4562072753906,0.7558726668357849,3.859483242034912,1533.573486328125,1906.275390625,10.423783302307129,0.01733175478875637,1879.1546630859375,0.05469028651714325,0.4219599664211273,0.06050797551870346,0.006034861784428358,0.6894019842147827,0.09232717752456665,0.20678016543388367,0.005455782637000084,0.015514043159782887,0.00710128340870142,0.0008538721594959497,0.002327423542737961,0.38926005363464355,0.001178815495222807,0.0006683130632154644,0.013418881222605705,0.020439622923731804,0.018335914239287376,0.37538474798202515,0.0008516780217178166,0.00487156119197607,0.0009708247962407768,0.004113119561225176,0.006101191975176334,0.007281624246388674,0.0023703372571617365,0.0006831567734479904,0.0033045460004359484,0.012755519710481167,0.046553678810596466,0.02255350537598133,0.0022330801002681255,0.009819724597036839,0.0071832528337836266,0.026078082621097565,0.0009674385073594749,0.0003627036639954895,0.0007601213292218745,0.20226074755191803,0.004069721791893244,0.00494082598015666,0.0018249667482450604,0.001532676862552762,0.007435366977006197,0.003562751691788435,0.0012308857403695583,0.0051934621296823025,0.0019499463960528374,0.028376802802085876,0.0054628802463412285,0.005663546267896891,0.015262845903635025,0.00847532507032156,0.0017301173647865653,0.0028881544712930918,0.009767561219632626,0.007960439659655094,0.002873386489227414,0.06609364598989487,0.45652276277542114,0.23373658955097198,0.7558478116989136,0.008119442500174046,0.10264241695404053,0.7207646369934082,0.06089117377996445
Vol-01 La Fiesta De Buenos Aires,14 Pasión.mp3,160.78367614746094,102.29240417480469,4.465224266052246,1.0162277221679688,E,minor,0.7945367097854614,0.04272517189383507,0.002598152495920658,1.5585975646972656,437.7185363769531,0.5994330048561096,4.616787910461426,1442.3153076171875,1772.1893310546875,10.377274513244629,0.013029848225414753,1774.434326171875,0.04810113087296486,0.42000383138656616,0.05654009059071541,0.005449207965284586,0.7450475096702576,0.06787703931331635,0.1752227246761322,0.006403391715139151,0.016476742923259735,0.0069128903560340405,0.0009322048863396049,0.0025979038327932358,0.3895786702632904,0.0012873141095042229,0.0007387963123619556,0.01438138633966446,0.02004544623196125,0.01871330291032791,0.18501223623752594,0.0010113768512383103,0.004780617542564869,0.0010445950319990516,0.005322379991412163,0.00717424089089036,0.010672785341739655,0.0024764868430793285,0.0007827771478332579,0.002461903030052781,0.013643736951053143,0.05348420515656471,0.01569952815771103,0.002443616511300206,0.007567950524389744,0.009591465815901756,0.024441268295049667,0.0011695616412907839,0.0003763704444281757,0.0008541671559214592,0.11907629668712616,0.0034968056716024876,0.006663406267762184,0.0021686663385480642,0.0016054529696702957,0.011487445794045925,0.004275970626622438,0.0014362341025844216,0.006329266354441643,0.0023949919268488884,0.04905945807695389,0.006445202045142651,0.005937503185123205,0.015140133909881115,0.008526482619345188,0.002207395387813449,0.0034140523057430983,0.008670077659189701,0.007290386129170656,0.0025599540676921606,0.011853759177029133,0.19037634134292603,0.5086772441864014,0.9095202088356018,0.013676534406840801,0.15270788967609406,0.5212043523788452,0.0023253592662513256
Vol-03 La Fiesta De Buenos Aires,11 Desde El Alma.mp3,180.79347229003906,98.16123962402344,3.838202953338623,0.9867622256278992,B,minor,0.8507452011108398,0.04698331281542778,0.0028241334948688745,1.4430859088897705,432.19134521484375,0.27422255277633667,4.316436290740967,1091.904296875,1723.2022705078125,10.612866401672363,0.018075793981552124,1513.3790283203125,0.05400063470005989,0.40519994497299194,0.04947872832417488,0.007641078904271126,0.5256223678588867,0.19029054045677185,0.2703291177749634,0.0061168610118329525,0.0327848345041275,0.012523610144853592,0.0014052636688575149,0.0033740594517439604,0.5036051869392395,0.0015208227559924126,0.0006834011874161661,0.016207203269004822,0.027697209268808365,0.026064159348607063,0.20640458166599274,0.0011738837929442525,0.006891409866511822,0.0011088857427239418,0.0074906558729708195,0.008540639653801918,0.01285430695861578,0.002824145369231701,0.00084113102639094,0.003902395023033023,0.03311823308467865,0.02976856753230095,0.027377324178814888,0.002195010893046856,0.03229070454835892,0.012090549804270267,0.05718335509300232,0.0015685585094615817,0.00044367992086336017,0.0010619738604873419,0.15833042562007904,0.005629983264952898,0.010847372002899647,0.003098032670095563,0.0021243065129965544,0.01689158007502556,0.005368310492485762,0.001519726007245481,0.007193880621343851,0.002950425259768963,0.06439312547445297,0.019609324634075165,0.008919021114706993,0.04641510173678398,0.019805172458291054,0.004119207616895437,0.004622451961040497,0.02060607634484768,0.007354408968240023,0.004131662659347057,0.016706351190805435,0.27099570631980896,0.5235332250595093,0.9550543427467346,0.006729076150804758,0.02056083269417286,0.5021950602531433,0.04954192787408829
Vol-03 La Fiesta De Buenos Aires,13 Francia.mp3,162.79510498046875,184.57058715820312,3.4703726768493652,1.0657652616500854,C#,minor,0.8681095838546753,0.04305674508213997,0.0028514398727566004,1.3484971523284912,453.94061279296875,0.469229519367218,5.112276554107666,1314.272216796875,1835.8717041015625,8.605818748474121,0.0173137616366148,1649.1666259765625,0.04445089399814606,0.3912319540977478,0.05257797613739967,0.007205836940556765,0.37771299481391907,0.1824621856212616,0.4243467152118683,0.008272186852991581,0.020206725224852562,0.013952416367828846,0.0012333047343418002,0.003538234857842326,0.3575608432292938,0.0013701076386496425,0.0008946651942096651,0.015234600752592087,0.029605824500322342,0.03463805839419365,0.2075515240430832,0.0015676466282457113,0.006145056802779436,0.0011905560968443751,0.005871506407856941,0.009720977395772934,0.04054476320743561,0.005036954768002033,0.0007771108066663146,0.004880400374531746,0.014804845675826073,0.05034523457288742,0.021732252091169357,0.002537276828661561,0.011202939786016941,0.009413626044988632,0.01960635371506214,0.0012605547672137618,0.0004181362746749073,0.0011456015054136515,0.15846210718154907,0.004127745050936937,0.01343679241836071,0.0024275665637105703,0.0019438312156125903,0.020761003717780113,0.005891691893339157,0.0020574030932039022,0.0070051830261945724,0.003107420401647687,0.06567603349685669,0.006811675149947405,0.007162270601838827,0.013315215706825256,0.013452957384288311,0.002274487167596817,0.0028605270199477673,0.008290231227874756,0.004506766330450773,0.004430410452187061,0.03798304498195648,0.22137318551540375,0.7594711184501648,0.9969104528427124,0.010188397020101547,0.0027103805914521217,0.6018779873847961,0.08774454146623611
Vol-03 La Fiesta De Buenos Aires,14 Maria Esther.mp3,152.3461151123047,97.8449478149414,3.314567804336548,0.9995244741439819,B,minor,0.7067135572433472,0.04052406921982765,0.003351614810526371,1.4575263261795044,451.3260803222656,0.43900376558303833,6.114712715148926,1105.3052978515625,1723.101806640625,8.888448715209961,0.023991025984287262,1285.96826171875,0.046924296766519547,0.4172794818878174,0.04346543923020363,0.008410944603383541,0.5449696779251099,0.17947407066822052,0.2599813938140869,0.007163884583860636,0.023995494470000267,0.011147364042699337,0.0010774421971291304,0.0029015650507062674,0.34497910737991333,0.0013241482665762305,0.0006582174100913107,0.01720423251390457,0.03266027569770813,0.03676959127187729,0.283054918050766,0.0011007987195625901,0.006404282059520483,0.0009189777192659676,0.006090184673666954,0.009388100355863571,0.01310031395405531,0.0034322040155529976,0.0008237389265559614,0.004499291535466909,0.022637076675891876,0.049840450286865234,0.034802548587322235,0.0028172938618808985,0.013573450036346912,0.011654730886220932,0.03417427837848663,0.0012513332767412066,0.000390919711207971,0.0009547516237944365,0.22558726370334625,0.005294137634336948,0.008760230615735054,0.002265123650431633,0.001754952478222549,0.01314118318259716,0.004633583594113588,0.00179348886013031,0.006890232674777508,0.0025258189998567104,0.03931795433163643,0.008036338724195957,0.008333846926689148,0.022900668904185295,0.01817028783261776,0.0028541022911667824,0.0037663723342120647,0.011603526771068573,0.005595797207206488,0.0045598894357681274,0.048284564167261124,0.26413068175315857,0.6608397960662842,0.991454005241394,0.008692010305821896,0.004078593570739031,0.6623418927192688,0.024069247767329216
Vol-04 La Fiesta De Buenos Aires,11 La Pulpera De Santa Lucia.mp3,192.41795349121094,106.80982971191406,3.959770917892456,0.9776281714439392,B,minor,0.796400785446167,0.06779251992702484,0.003136308863759041,1.5709373950958252,445.3697204589844,0.6788768768310547,4.663415908813477,1186.5130615234375,1714.008056640625,10.660472869873047,0.017620012164115906,1575.1798095703125,0.05998295545578003,0.4153372645378113,0.05215512961149216,0.011396927759051323,0.42933541536331177,0.4480595588684082,0.10238488763570786,0.008823240175843239,0.023295829072594643,0.012825568206608295,0.0012166843516752124,0.004261996131390333,0.441333532333374,0.001683326787315309,0.0008276164880953729,0.020391715690493584,0.020993858575820923,0.023833179846405983,0.2398865669965744,0.001172813237644732,0.009167224168777466,0.001092485967092216,0.0082241864874959,0.009241324849426746,0.018841078504920006,0.004187159705907106,0.0007613233174197376,0.006315374746918678,0.025831831619143486,0.06913553178310394,0.04326559603214264,0.0038025241810828447,0.014100228436291218,0.013966879807412624,0.032173775136470795,0.0012873265659436584,0.00042876004590652883,0.0012248315615579486,0.1638999730348587,0.00814889743924141,0.009418142959475517,0.00322172325104475,0.0019943963270634413,0.013737213797867298,0.005450271535664797,0.002432652050629258,0.010402918793261051,0.003696714760735631,0.07455576211214066,0.016417980194091797,0.00813720840960741,0.030163675546646118,0.019351353868842125,0.004853935446590185,0.004392480943351984,0.015478313900530338,0.007778808940201998,0.006091660354286432,0.010498350486159325,0.3265102803707123,0.5931627154350281,0.8392031788825989,0.011106493882834911,0.08479873836040497,0.8553639650344849,0.013002842664718628
Vol-04 La Fiesta De Buenos Aires,13 Idilio Trunco.mp3,129.9330596923828,104.27330780029297,4.663315296173096,1.099446415901184,C#,minor,0.8322413563728333,0.057877812534570694,0.003929974976927042,1.5494507551193237,437.4657897949219,0.7459776997566223,3.871425151824951,1253.87158203125,2010.8206787109375,10.886725425720215,0.019407231360673904,1794.3572998046875,0.06871726363897324,0.4119018018245697,0.0557367317378521,0.011471331119537354,0.604009747505188,0.2280571013689041,0.1458040326833725,0.010657701641321182,0.024344194680452347,0.016482237726449966,0.00195657298900187,0.0063559506088495255,0.4284187853336334,0.002393097151070833,0.0012860690476372838,0.028336329385638237,0.03764958307147026,0.030783938243985176,0.17882278561592102,0.0022351795341819525,0.017137808725237846,0.0016713860677555203,0.008387576788663864,0.011930118314921856,0.03255251422524452,0.006409629713743925,0.0010124181862920523,0.006438832730054855,0.033761266618967056,0.053838327527046204,0.025793183594942093,0.003367980942130089,0.03327874839305878,0.015517489984631538,0.04892239719629288,0.0017756380839273334,0.0005526411114260554,0.0019043585052713752,0.15599025785923004,0.00687575014308095,0.017934409901499748,0.004272200167179108,0.003009398002177477,0.02790246345102787,0.008428948000073433,0.0028814657125622034,0.010378805920481682,0.0052435253746807575,0.07997755706310272,0.018292350694537163,0.009497658349573612,0.031105469912290573,0.018598806113004684,0.004940993618220091,0.004911175463348627,0.020391779020428658,0.008525479584932327,0.005255775060504675,0.015607764944434166,0.29318320751190186,0.5706689357757568,0.9176169037818909,0.013090121559798717,0.11878728121519089,0.7418792843818665,0.015567482449114323
Vol-04 La Fiesta De Buenos Aires,14 Luna De Arrabal.mp3,200.4375457763672,99.22987365722656,3.631685733795166,0.9401538968086243,E,major,0.6686864495277405,0.059286706149578094,0.003473830409348011,1.5023176670074463,432.69091796875,0.44707489013671875,5.8673176765441895,1099.43408203125,1642.5950927734375,9.302292823791504,0.015106570906937122,1588.34033203125,0.05442799627780914,0.39688733220100403,0.05069257318973541,0.012311435304582119,0.2839929461479187,0.5016903877258301,0.18950097262859344,0.01250429917126894,0.021724911406636238,0.01000845804810524,0.0012699627550318837,0.00399242527782917,0.23734299838542938,0.0025825132615864277,0.000860180298332125,0.01776622235774994,0.03429146483540535,0.0175017099827528,0.12795734405517578,0.002282879315316677,0.01185105461627245,0.0016371275996789336,0.013155907392501831,0.009475462138652802,0.018005406484007835,0.004068554844707251,0.0011639116564765573,0.0032342830672860146,0.01590767130255699,0.11831463128328323,0.019607428461313248,0.006578798405826092,0.021248841658234596,0.027461791411042213,0.023331884294748306,0.0014882211107760668,0.00043761596316471696,0.001237724325619638,0.08703957498073578,0.006218637805432081,0.02120833285152912,0.003506169654428959,0.0025871852412819862,0.04568243399262428,0.011805811896920204,0.002515361411496997,0.010079087689518929,0.006063124630600214,0.036909110844135284,0.011096591129899025,0.01336739119142294,0.01625753939151764,0.02092517726123333,0.002485384466126561,0.006623729132115841,0.009035488590598106,0.00796319916844368,0.0027126853819936514,0.012036646716296673,0.0646037608385086,0.8128459453582764,0.9760646820068359,0.006162313744425774,0.04074355587363243,0.6143116354942322,0.021893907338380814
Vol-06 La Fiesta De Buenos Aires,11 No LLores Madre.mp3,140.32980346679688,107.35105895996094,4.318041801452637,1.0246351957321167,D,minor,0.7482334971427917,0.04234204441308975,0.0036387694999575615,1.6789653301239014,435.1974792480469,0.728739857673645,3.410071849822998,1284.62890625,1894.4671630859375,12.656245231628418,0.018654655665159225,1748.794921875,0.06463445723056793,0.4185517728328705,0.05610339343547821,0.00653497502207756,0.6738985776901245,0.14786715805530548,0.16438880562782288,0.0073105338960886,0.016859984025359154,0.027649011462926865,0.0022518166806548834,0.006973118521273136,0.6060178875923157,0.0021330106537789106,0.0013162827817723155,0.026330942288041115,0.049476172775030136,0.02947651408612728,0.04578924924135208,0.001212259754538536,0.007733027450740337,0.0015389042673632503,0.01005105022341013,0.008329234085977077,0.01706739515066147,0.0057557919062674046,0.0010501024080440402,0.00511963153257966,0.04922641068696976,0.04471150413155556,0.00815274752676487,0.004303363151848316,0.004611976444721222,0.014660779386758804,0.06585074961185455,0.002248705830425024,0.0007672086358070374,0.0016437864396721125,0.04169255122542381,0.0037545603699982166,0.010893483646214008,0.0041759735904634,0.002844196045771241,0.020799368619918823,0.007081659510731697,0.0029878951609134674,0.014094595797359943,0.004184068646281958,0.12729547917842865,0.0227036289870739,0.012542215175926685,0.03019607439637184,0.011463014408946037,0.005303003825247288,0.0069032106548547745,0.0182705856859684,0.012132600881159306,0.005825243890285492,0.014557733200490475,0.5413462519645691,0.45013558864593506,0.9524914026260376,0.014108330011367798,0.009368622675538063,0.5639649629592896,0.028651004657149315
Vol-06 La Fiesta De Buenos Aires,12 Inolvidable.mp3,139.07591247558594,107.38619995117188,4.558280944824219,0.9835599660873413,E,minor,0.7826350331306458,0.04939919710159302,0.0033377837389707565,1.6378329992294312,436.960693359375,0.6477307677268982,3.9075114727020264,1271.7877197265625,1919.5865478515625,11.859622955322266,0.016369696706533432,1756.7711181640625,0.05921386554837227,0.4215993583202362,0.05613946542143822,0.005742618348449469,0.6698788404464722,0.09308303147554398,0.22506463527679443,0.00623085955157876,0.011416755616664886,0.022350577637553215,0.002408376196399331,0.008497251197695732,0.658279299736023,0.0021665715612471104,0.001551806810311973,0.033784933388233185,0.035364240407943726,0.023038532584905624,0.1088477075099945,0.0015223565278574824,0.008574042469263077,0.001815411844290793,0.011176694184541702,0.01172546949237585,0.035383570939302444,0.007006574422121048,0.00126277981325984,0.004264545626938343,0.05625488609075546,0.04576845467090607,0.013330330140888691,0.005120579618960619,0.007126344833523035,0.013556154444813728,0.05509267374873161,0.0019286379683762789,0.0007032213034108281,0.0017965197330340743,0.0620296448469162,0.005102360621094704,0.01542457565665245,0.004007457289844751,0.0032156792003661394,0.028128286823630333,0.008191440254449844,0.0028476270381361246,0.019898684695363045,0.004448901396244764,0.19181644916534424,0.023708542808890343,0.00995612796396017,0.024769123643636703,0.013474339619278908,0.004545481875538826,0.009399409405887127,0.018235525116324425,0.025112653151154518,0.005229390226304531,0.01595194637775421,0.35570430755615234,0.4408447742462158,0.9476881623268127,0.009926279075443745,0.03848574683070183,0.5722805261611938,0.014502044767141342
