album,filename,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_contrast_1_mean,spectral_contrast_1_std,spectral_contrast_2_mean,spectral_contrast_2_std,spectral_contrast_3_mean,spectral_contrast_3_std,spectral_contrast_4_mean,spectral_contrast_4_std,spectral_contrast_5_mean,spectral_contrast_5_std,spectral_contrast_6_mean,spectral_contrast_6_std,spectral_contrast_7_mean,spectral_contrast_7_std,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,onset_strength_mean,onset_strength_std,tempogram_global_mean,tempogram_global_std,tempogram_max_bin_strength,harmonic_energy,percussive_energy,harmonic_to_percussive_ratio,harmonic_energy_ratio,percussive_energy_ratio
Vol-01 La Fiesta De Buenos Aires,26 Relíquias Porteñas.mp3,-256.4936218261719,70.873046875,210.2071075439453,44.131126403808594,-45.81208801269531,27.15153694152832,14.054953575134277,16.85890007019043,38.36662292480469,13.37951374053955,-21.281261444091797,13.525065422058105,1.9467511177062988,9.587790489196777,12.680130004882812,9.485655784606934,-6.790989875793457,8.673226356506348,3.014570951461792,9.743634223937988,-2.8676364421844482,9.236376762390137,-11.598723411560059,9.71646499633789,-1.5207794904708862,9.060708999633789,2.1348427470258002e-09,6.127020359039307,-1.0674213735129001e-09,2.5841150283813477,-5.337106867564501e-10,3.9759795665740967,-1.200849086835376e-09,2.27337908744812,2.6685534337822503e-10,1.4336296319961548,8.005660578902507e-10,1.9949871301651,5.337106867564501e-10,1.292590618133545,1.3342767168911251e-10,1.197562336921692,-2.6685534337822503e-10,1.2501298189163208,-1.667846000197315e-10,1.3076536655426025,-2.0014151447256268e-10,1.234850525856018,-2.0014151447256268e-10,1.277541995048523,6.67138400078926e-10,1.2417795658111572,0.3769480586051941,0.335397332906723,0.3071095049381256,0.28353846073150635,0.25852537155151367,0.2239675670862198,0.35138386487960815,0.33062854409217834,0.34589892625808716,0.29677703976631165,0.3492089807987213,0.3217998147010803,0.2893752157688141,0.2364225685596466,0.45063355565071106,0.3390890657901764,0.41045698523521423,0.340163916349411,0.2668887674808502,0.22105546295642853,0.30492210388183594,0.30616694688796997,0.3098335266113281,0.26756325364112854,13.128952794768049,3.876757473915777,12.16179837475051,4.204527319640021,16.93714178888117,4.414337663801483,20.720993895820182,4.637862985210677,20.921150198350166,4.107974336279629,30.706011075219244,7.630867322242622,42.03544781151608,7.102203540487666,1334.4771915432034,328.5862891835581,0.11128568649291992,0.04784594848752022,0.9403620958328247,0.6746159195899963,0.22726021805622093,0.2585536611702661,0.9844700944386149,77629.0390625,7468.94091796875,10.393580551124773,0.9122312783489928,0.08776872165100726
Vol-01 La Fiesta De Buenos Aires,29 Milongon.mp3,-285.5493469238281,90.27886199951172,181.38673400878906,47.308509826660156,-19.0385684967041,46.13280487060547,9.70535659790039,20.40408706665039,24.702533721923828,14.134391784667969,-4.356653690338135,16.61960792541504,2.690647840499878,9.865200996398926,3.385329246520996,9.266674995422363,-2.9572525024414062,10.203469276428223,1.7128026485443115,9.198095321655273,-8.807498931884766,9.236481666564941,-10.734430313110352,9.078757286071777,-2.9864282608032227,9.127668380737305,-6.281060116464232e-09,11.09693717956543,1.0468433897514728e-09,3.808676242828369,-2.0936867795029457e-09,6.402218341827393,1.570265029116058e-09,3.016899347305298,-1.308554237189341e-10,2.0937235355377197,-6.542771324724583e-10,2.3354432582855225,-1.1122710530386826e-09,1.5198405981063843,-1.6356928311811458e-10,1.3750014305114746,5.888494136740974e-10,1.4533859491348267,-5.234216948757364e-10,1.4173778295516968,1.2431264906354045e-09,1.2872217893600464,0.0,1.3036130666732788,1.1122710530386826e-09,1.302790880203247,0.27563175559043884,0.2256236970424652,0.41927310824394226,0.3726741075515747,0.26944679021835327,0.24747316539287567,0.23876574635505676,0.2500893473625183,0.2931305468082428,0.2533656656742096,0.40167009830474854,0.3294423520565033,0.4393143057823181,0.34104952216148376,0.3620355427265167,0.28467434644699097,0.43540701270103455,0.3429597020149231,0.3513197898864746,0.29849329590797424,0.28629809617996216,0.2854238748550415,0.2715187668800354,0.28418630361557007,19.39577432594482,6.0817430344216685,14.093833757617078,4.995519914792767,18.65134663334998,4.576503886009248,21.516823309842138,4.723270969734865,21.333238656679125,4.517417576149475,25.12567036820046,6.591786151299977,45.39524985987388,6.577381960180742,1546.8801405908118,527.4547031842648,0.09939491748809814,0.05993909388780594,0.9885322451591492,1.0432184934616089,0.17196843909774687,0.21020982134594923,0.9966383095499451,75921.234375,7241.2666015625,10.484524124359394,0.9129263007181171,0.08707369928188295
Vol-03 La Fiesta De Buenos Aires,26 El Temblor.mp3,-298.7461853027344,75.11084747314453,184.6658935546875,53.74837875366211,26.63075828552246,35.89419937133789,12.415624618530273,17.93279457092285,22.432294845581055,15.54532241821289,-22.888282775878906,15.256704330444336,-30.10578727722168,14.097016334533691,-1.1329082250595093,11.242624282836914,-7.776583671569824,10.32547664642334,-19.754560470581055,11.2014741897583,-4.872251510620117,9.863791465759277,0.6047491431236267,9.82560920715332,-7.167601585388184,10.624161720275879,0.0,7.446600914001465,-1.4181030794091498e-09,4.4199347496032715,-3.5452576985228745e-10,4.117493629455566,-1.7726288492614373e-10,1.9853849411010742,0.0,1.6462633609771729,7.090515397045749e-10,1.9000965356826782,7.090515397045749e-10,1.650291919708252,-7.976829752287529e-10,1.2955201864242554,-1.7726288492614373e-10,1.1510636806488037,1.063577337312438e-09,1.258100152015686,0.0,1.2195212841033936,4.431572053764654e-10,1.2098543643951416,5.31788668656219e-10,1.352962851524353,0.20536649227142334,0.29099157452583313,0.20044313371181488,0.2526282072067261,0.26455867290496826,0.2922669053077698,0.3134256899356842,0.34259331226348877,0.238082155585289,0.23972149193286896,0.30184492468833923,0.34598028659820557,0.2601398527622223,0.26204368472099304,0.2893253564834595,0.32475173473358154,0.285081684589386,0.3106650710105896,0.30498817563056946,0.2851146161556244,0.3981776237487793,0.3836002051830292,0.2566041648387909,0.2434912919998169,21.714913208340494,5.726744386164484,11.857654539196924,4.251817400221321,18.548207059500427,4.820822704418469,23.300167576210903,5.548566459267463,21.347887310142465,4.6043531948312735,51.61374206109308,10.661450963306857,28.257304259584647,5.145955277070805,817.688323966933,308.8880397307613,0.14659787714481354,0.08802480250597,0.8321967124938965,0.7146092653274536,0.20302994625967238,0.23949125097542798,0.979089219330855,113714.8125,14442.26171875,7.873753759244448,0.8873081192997692,0.1126918807002308
Vol-04 La Fiesta De Buenos Aires,26 Zorzal.mp3,-276.59906005859375,90.67864990234375,182.83673095703125,49.23258972167969,-36.09247970581055,37.229652404785156,-9.614729881286621,17.175668716430664,27.063310623168945,16.83025550842285,-12.434226989746094,15.568910598754883,-20.331241607666016,11.661518096923828,-2.865070104598999,10.358689308166504,-10.311800956726074,12.085628509521484,-13.827826499938965,12.232534408569336,-9.770780563354492,11.968038558959961,-8.417264938354492,9.766295433044434,-9.44875717163086,10.021990776062012,-4.34847224894952e-09,8.126028060913086,0.0,4.133871078491211,2.7177951000822986e-09,4.090854167938232,8.153385189224593e-10,2.292360544204712,-5.4355903111869e-10,2.034179449081421,-4.756141591677476e-10,2.1019232273101807,2.0383462973061484e-10,1.6120120286941528,-1.7665668927691058e-09,1.506072759628296,-6.115039030696323e-10,1.6076905727386475,0.0,1.469548225402832,-4.0766925946122967e-10,1.5548553466796875,-2.71779515559345e-10,1.375182867050171,8.153385189224593e-10,1.4041966199874878,0.3254089057445526,0.33263033628463745,0.3051019608974457,0.2666255831718445,0.3868322968482971,0.36578917503356934,0.23455356061458588,0.2582697570323944,0.20114456117153168,0.24853107333183289,0.2185533344745636,0.25153660774230957,0.2793336510658264,0.28803983330726624,0.2967841327190399,0.3174453377723694,0.268329918384552,0.25567859411239624,0.3950039744377136,0.3360467255115509,0.3931206166744232,0.34059053659439087,0.323874831199646,0.29635199904441833,17.83181822386048,6.259782149678983,14.603986041695821,4.878466686527756,19.920373337551865,5.319299258366418,21.773122591379718,4.838065458905423,21.311182368784166,4.3074274222028945,27.113951793344484,5.470507035705321,42.556129239003916,6.116612673594651,1325.7204862458302,412.5194746164608,0.10370394587516785,0.06586586683988571,0.9518522024154663,0.7112460732460022,0.2290514854561325,0.26536301361631487,0.9889569677970932,77441.1015625,9016.673828125,8.588655089301787,0.8957100875266943,0.10428991247330564
Vol-04 La Fiesta De Buenos Aires,27 Pena Mulata.mp3,-234.7377471923828,82.75444793701172,165.09791564941406,38.875572204589844,-41.4760856628418,27.310218811035156,1.3088454008102417,13.87106990814209,-3.036208152770996,11.572291374206543,-6.521949768066406,10.099748611450195,-19.407974243164062,10.314090728759766,-2.8290889263153076,7.5904717445373535,-15.702982902526855,9.391828536987305,-8.300146102905273,9.566275596618652,-11.976823806762695,8.269761085510254,-7.026430606842041,8.167390823364258,-8.610696792602539,8.200531005859375,-4.788949237166662e-09,6.97235107421875,1.1972373092916655e-09,3.012787342071533,-5.986186546458327e-10,3.050786018371582,1.795855908426347e-09,1.7011839151382446,-9.727553207383721e-10,1.4101600646972656,-2.993093273229164e-10,1.3721328973770142,8.979279542131735e-10,1.3046671152114868,-5.237912881206341e-10,1.1513968706130981,-5.986186546458327e-10,1.2197977304458618,4.4896397710658675e-10,1.1604620218276978,5.612049713832334e-10,1.1091450452804565,-1.496546636614582e-10,1.1121511459350586,-3.7413663833696376e-10,1.145574927330017,0.447262704372406,0.3634766638278961,0.4059734344482422,0.328072190284729,0.3163214325904846,0.27861303091049194,0.25139832496643066,0.26916372776031494,0.26860281825065613,0.24429549276828766,0.39488452672958374,0.3499777317047119,0.21847763657569885,0.22946995496749878,0.17423878610134125,0.21926738321781158,0.18780937790870667,0.1920718252658844,0.3314732313156128,0.30347946286201477,0.3791504502296448,0.32959920167922974,0.30244317650794983,0.2568812668323517,18.682956643116903,5.145915605349911,11.464175666564248,3.784644858370632,16.222558924901474,4.264614552205288,18.5715787142346,4.32359830822457,19.59394962222866,3.7056848684030803,21.447989761613975,4.132968376866765,48.506729626328045,7.321134929449987,2239.2891132069785,633.1643159165387,0.09040053188800812,0.05897264927625656,1.0667273998260498,0.7194142937660217,0.24264726726293648,0.27798686043424325,0.984386033738721,49772.81640625,7904.396484375,6.296852201763704,0.8629546039375318,0.1370453960624682
Vol-04 La Fiesta De Buenos Aires,28 La Mulateada.mp3,-285.94970703125,91.22969818115234,189.29527282714844,52.33787536621094,-37.69953536987305,36.91094207763672,-17.205244064331055,19.77157211303711,25.540010452270508,18.512371063232422,-12.552217483520508,17.270212173461914,-20.909440994262695,12.984284400939941,-2.6038429737091064,11.468720436096191,-10.979894638061523,12.673070907592773,-16.688133239746094,11.596002578735352,-10.926687240600586,9.827369689941406,-6.770397663116455,10.077041625976562,-8.506616592407227,11.053614616394043,-1.234529811711127e-09,9.277861595153809,0.0,4.604473114013672,3.394957204250204e-09,4.317348003387451,1.5431623756612112e-09,2.3530433177948,2.3147435357362411e-10,2.0733797550201416,4.6294870714724823e-10,2.1613171100616455,9.258974142944965e-10,1.6356741189956665,-1.5431622646389087e-10,1.5072916746139526,-6.944230190875089e-10,1.6129062175750732,-1.5431622646389087e-10,1.440435528755188,1.234529811711127e-09,1.3468952178955078,3.0863245292778174e-10,1.3464090824127197,-3.0863245292778174e-10,1.4295202493667603,0.38352200388908386,0.35309043526649475,0.26545751094818115,0.26578986644744873,0.2174070030450821,0.23884722590446472,0.26368477940559387,0.2724088132381439,0.3365831673145294,0.290947824716568,0.38390418887138367,0.34273889660835266,0.31540271639823914,0.2516948878765106,0.46513181924819946,0.3586576282978058,0.3868727385997772,0.32089921832084656,0.24423353374004364,0.2184929996728897,0.3103989362716675,0.31333521008491516,0.3196246027946472,0.2744584381580353,21.67937869381084,5.844144809894064,12.385615032413616,4.277124487242839,17.882711313169906,4.692836439556561,20.19448733039376,4.899917567019516,20.939975499648913,4.225902534877746,30.947448289175572,7.19130566350792,39.87749064434786,7.178192156447787,1201.3720670684536,379.1249724106234,0.09242580085992813,0.06543852388858795,0.9424420595169067,0.7774110436439514,0.20902198139830117,0.2420423469890109,0.9829288025889967,50607.515625,10794.6025390625,4.688224086238122,0.8241982058302937,0.1758017941697063
Vol-04 La Fiesta De Buenos Aires,29 Cuando Un Viejo Se Enamora.mp3,-268.66778564453125,76.60318756103516,188.70274353027344,51.01618957519531,-22.825883865356445,32.9715461730957,-22.882770538330078,17.008758544921875,22.876508712768555,15.56166934967041,-4.599064826965332,17.878780364990234,-17.235355377197266,13.202048301696777,-2.234140396118164,11.27096176147461,-5.893354415893555,11.87900161743164,-11.196657180786133,10.830475807189941,-5.553538799285889,10.095964431762695,-3.7507708072662354,10.854815483093262,-4.270667552947998,11.429344177246094,0.0,7.739721298217773,4.151675003782884e-09,4.6457905769348145,-1.383891667927628e-09,4.111940860748291,6.91945833963814e-10,2.344137191772461,-1.5568780709074304e-09,2.2370150089263916,6.91945833963814e-10,2.229154348373413,-3.45972916981907e-09,1.7612172365188599,8.649322924547675e-11,1.610422134399414,1.124411896924471e-09,1.6905617713928223,-1.729864584909535e-10,1.4453792572021484,-4.324661462273838e-10,1.3642326593399048,-8.649322924547675e-11,1.4193006753921509,-1.124411896924471e-09,1.4821746349334717,0.3057019114494324,0.32701388001441956,0.2830848693847656,0.2719200849533081,0.3573307394981384,0.3508375883102417,0.27453097701072693,0.27133119106292725,0.26599863171577454,0.29098010063171387,0.2740457057952881,0.27767330408096313,0.30686166882514954,0.29884493350982666,0.39552009105682373,0.3578985333442688,0.34408265352249146,0.3178548514842987,0.2940690815448761,0.3124403953552246,0.21133141219615936,0.24490292370319366,0.2609202265739441,0.2993413209915161,14.854812782631315,5.948478137570038,14.321803583173,5.1490597040476205,18.986643247906187,5.0780267869195095,20.732619548251886,5.26185127232145,21.829100984872944,4.562758417374369,29.40354707843861,6.249846618663313,39.15582590414194,5.619276151947412,1109.1600756089488,298.3735783487836,0.11932992190122604,0.07916654646396637,0.9129370450973511,0.7045766711235046,0.2247958721596522,0.2565910899990154,0.9956466533647742,82093.09375,10552.70703125,7.779339794698709,0.8860962186924537,0.11390378130754628
Vol-05 La Fiesta De Buenos Aires,26 No Hay Tierra Como La Mia.mp3,-272.693115234375,66.2774887084961,189.84906005859375,39.76005935668945,-3.250859260559082,27.8002986907959,4.597287654876709,15.106715202331543,8.371139526367188,10.534804344177246,-6.3055925369262695,10.894457817077637,-1.9580349922180176,7.63895320892334,-4.9801788330078125,8.329957008361816,-5.979523181915283,7.601133346557617,-9.982582092285156,9.153430938720703,-12.239594459533691,8.886429786682129,-2.8837392330169678,8.954852104187012,-5.76908540725708,9.984122276306152,-4.347852744501779e-09,8.63879680633545,-2.1739263722508895e-09,2.960422992706299,2.1739263722508895e-09,4.9736504554748535,2.3097967982721457e-09,2.2163307666778564,7.472871765834554e-10,1.5835069417953491,1.1209307926307588e-09,1.7175415754318237,-3.0570840303667524e-10,1.2356184720993042,1.358703982656806e-10,1.317568063735962,3.0570840303667524e-10,1.175838589668274,2.3777319002604713e-10,1.218463659286499,2.038055973985209e-10,1.3194941282272339,-2.3777319002604713e-10,1.3151661157608032,5.434815930627224e-10,1.2864151000976562,0.15978524088859558,0.19538486003875732,0.24399611353874207,0.25394129753112793,0.3862956762313843,0.3272462487220764,0.46539586782455444,0.3766956031322479,0.3302094638347626,0.27711939811706543,0.3493935763835907,0.3272848427295685,0.32342278957366943,0.30184781551361084,0.24241884052753448,0.23990167677402496,0.2811914086341858,0.3042528033256531,0.31124675273895264,0.27968111634254456,0.381710022687912,0.34916767477989197,0.2478751242160797,0.2586139738559723,20.675905148445192,5.6120698228679045,11.508954776261747,3.761093425375198,16.760215595020178,4.173660890877757,20.46369838373992,4.705406709265607,21.30814015563794,3.9532549913822344,22.289267838678757,4.405756621617514,48.307794639195755,7.579543863890396,1551.1750226545955,424.0177270499742,0.0995921939611435,0.048601359128952026,1.093408465385437,0.8873350620269775,0.21077479653500786,0.24524141857310283,0.9842570166690412,60506.8828125,7900.72265625,7.65839853454861,0.8845052008163155,0.11549479918368452
Vol-05 La Fiesta De Buenos Aires,29 La Milonga De Buenos Aires.mp3,-246.5166015625,75.50126647949219,192.12435913085938,36.6788215637207,-13.373527526855469,31.875354766845703,10.586763381958008,16.230144500732422,13.670334815979004,10.98979377746582,-1.4025142192840576,10.539926528930664,-4.698977947235107,9.813895225524902,0.15224146842956543,8.168621063232422,-5.7861456871032715,8.0419921875,-1.0061485767364502,8.261283874511719,-11.227173805236816,8.009757041931152,-1.3192905187606812,7.6199493408203125,-5.910708427429199,7.896658897399902,0.0,9.039762496948242,4.084531823878024e-09,3.1791341304779053,1.5316993229319564e-09,4.590294361114502,7.658496614659782e-10,2.296689033508301,2.552832389923765e-10,1.6015081405639648,-7.658496614659782e-10,1.5289347171783447,1.5955201604356262e-09,1.5193032026290894,-5.743872599772715e-10,1.2234888076782227,-8.29670498969648e-10,1.2716245651245117,-1.27641608393958e-09,1.2513880729675293,-2.552832389923765e-10,1.2076570987701416,-5.424768412254366e-10,1.1471831798553467,4.4674564048108323e-10,1.1752058267593384,0.2903629541397095,0.28313925862312317,0.3175932765007019,0.2802335321903229,0.32526761293411255,0.30533862113952637,0.28370508551597595,0.24038733541965485,0.40966489911079407,0.3238452672958374,0.36827340722084045,0.30973416566848755,0.31434330344200134,0.24336305260658264,0.3981851637363434,0.33547812700271606,0.3963744640350342,0.2673204839229584,0.4780969023704529,0.366545706987381,0.31721198558807373,0.2561161518096924,0.2645246088504791,0.24923105537891388,16.383766469976006,5.460368093354014,10.729135089608393,4.158713042019303,16.633120728499208,4.339271502412421,19.420308691857972,4.394349027086437,20.85035120806477,3.8217106465629365,22.45372318862622,4.513438823324976,47.799192845028884,6.197006750508517,1936.2720938303164,485.2868582216152,0.10919614881277084,0.05700555816292763,1.1281110048294067,0.8578767776489258,0.21778640341421834,0.24732003806096428,0.996720872649401,72633.9296875,13682.3486328125,5.308586386500342,0.8414858830910382,0.1585141169089618
Vol-06 La Fiesta De Buenos Aires,26 En Lo de Laura.mp3,-309.8567199707031,73.09705352783203,193.45437622070312,52.784912109375,24.01618766784668,35.47467803955078,-16.690868377685547,19.9927921295166,8.188004493713379,16.023679733276367,-2.7433085441589355,11.568416595458984,-20.084871292114258,13.509764671325684,-14.21951675415039,10.622361183166504,-10.168396949768066,9.870975494384766,-14.00966739654541,9.531311988830566,-13.37366008758545,10.476755142211914,-10.473045349121094,8.450182914733887,-10.059852600097656,9.425106048583984,1.241561342624209e-08,5.992467880249023,3.7246841166904687e-09,3.997206211090088,-2.4831228184751808e-09,3.1590967178344727,-1.8623420583452344e-09,2.058884859085083,0.0,1.7360785007476807,-1.551951761546988e-10,1.514934778213501,-6.207807046187952e-10,1.5015889406204224,-7.759758391401306e-10,1.286575198173523,6.983782441238873e-10,1.2596393823623657,0.0,1.173907995223999,1.0863662192051038e-09,1.2071717977523804,6.207807046187952e-10,1.1086984872817993,-7.75975880773494e-11,1.1733754873275757,0.23292624950408936,0.25680866837501526,0.29352933168411255,0.2886742949485779,0.38452354073524475,0.36683276295661926,0.3067169487476349,0.26995718479156494,0.37025949358940125,0.3492604196071625,0.32572636008262634,0.3139313757419586,0.25488170981407166,0.26395249366760254,0.2708320915699005,0.2989295423030853,0.2831263542175293,0.27219343185424805,0.36907798051834106,0.3584228754043579,0.2915310561656952,0.2857128381729126,0.22601716220378876,0.25571268796920776,23.304493026758763,5.8725871181507925,13.226197230542596,4.393254652948434,18.264837130658456,4.4822715833717215,20.989374699249872,4.871121057210027,22.403129155195003,4.634109345317449,28.872208482113777,6.462332675888677,35.04518505352036,6.529730725153589,702.5768334176418,257.8499903270704,0.11362472176551819,0.07340821623802185,0.7587346434593201,0.5793527364730835,0.22451955257609454,0.2568903163233925,0.9816110659072417,84017.671875,8355.8935546875,10.054899733358578,0.9095423726926747,0.0904576273073253
