title,orchestra,singer,year,decade,style,duration_seconds,combo_key,album,filename,duration,bpm,onset_rate,danceability,key,scale,key_strength,chords_changes_rate,chords_number_rate,hpcp_entropy,tuning_frequency,average_loudness,dynamic_complexity,spectral_centroid_mean,spectral_centroid_stdev,spectral_complexity_mean,spectral_energy_mean,spectral_rolloff_mean,spectral_flux_mean,dissonance_mean,zerocrossingrate_mean,mirex_mood_passionate_rousing_confident_boisterous_rowdy,mirex_mood_rollicking_cheerful_fun_sweet_amiable_good_natured,mirex_mood_literate_poignant_wistful_bittersweet_autumnal_brooding,mirex_mood_humorous_silly_campy_quirky_whimsical_witty_wry,mirex_mood_aggressive_fiery_tense_anxious_intense_volatile_visceral,jamendo_alternative,jamendo_ambient,jamendo_atmospheric,jamendo_chillout,jamendo_classical,jamendo_dance,jamendo_downtempo,jamendo_easylistening,jamendo_electronic,jamendo_experimental,jamendo_folk,jamendo_funk,jamendo_hiphop,jamendo_house,jamendo_indie,jamendo_instrumentalpop,jamendo_jazz,jamendo_lounge,jamendo_metal,jamendo_newage,jamendo_orchestral,jamendo_pop,jamendo_popfolk,jamendo_poprock,jamendo_reggae,jamendo_rock,jamendo_soundtrack,jamendo_techno,jamendo_trance,jamendo_triphop,jamendo_world,jamendo_acousticguitar,jamendo_bass,jamendo_computer,jamendo_drummachine,jamendo_drums,jamendo_electricguitar,jamendo_electricpiano,jamendo_guitar,jamendo_keyboard,jamendo_piano,jamendo_strings,jamendo_synthesizer,jamendo_violin,jamendo_voice,jamendo_emotional,jamendo_energetic,jamendo_film,jamendo_happy,jamendo_relaxing,is_danceable,mood_happy,mood_sad,mood_relaxed,mood_aggressive,mood_party,mood_acoustic,mood_electronic
Marisabel,Ricardo Tanturi,Alberto Castillo,1942.0,1940s,vals,143.64,ricardo tanturi | alberto castillo | vals,vol-13 la fiesta de buenos aires,13 marisabel.mp3,143.9608154296875,102.94775390625,3.7645339965820312,0.9268530011177064,D,minor,0.820704460144043,0.0609480813145637,0.0038697193376719,1.6306170225143433,441.0177917480469,0.2917426228523254,4.6935133934021,1373.2525634765625,1918.0888671875,11.06982707977295,0.0136371003463864,1884.962158203125,0.0510562434792518,0.4302269518375397,0.0592120364308357,0.0195622500032186,0.4146375656127929,0.2613102793693542,0.289621502161026,0.0148684680461883,0.0194918159395456,0.0216635055840015,0.0021302092354744,0.0071846800856292,0.6337011456489563,0.0021701138466596,0.001331869396381,0.027747306972742,0.0341311953961849,0.0294552743434906,0.130583107471466,0.0017030523158609,0.0139148794114589,0.0017306514782831,0.0094219418242573,0.0114376824349164,0.0275703184306621,0.0065205679275095,0.0012759588425979,0.0051250108517706,0.0444805435836315,0.0540976300835609,0.0226277746260166,0.0041938675567507,0.0436048358678817,0.01476576551795,0.0451823398470878,0.00184432126116,0.0006150764529593,0.0018036698456853,0.092698834836483,0.0058457711711525,0.0134403351694345,0.0041637914255261,0.0026604102458804,0.0227657072246074,0.0073560159653425,0.0026226087938994,0.0157174244523048,0.0048969513736665,0.1536535620689392,0.0200750268995761,0.0094051687046885,0.0294761955738067,0.0147243654355406,0.0050104698166251,0.0060803559608757,0.0180518683046102,0.0152146928012371,0.0058171306736767,0.0207748878747224,0.3546278178691864,0.4186432659626007,0.8356873989105225,0.0092000048607587,0.133716881275177,0.5790088176727295,0.0373387932777404
Mi Romance,Ricardo Tanturi,Alberto Castillo,1941.0,1940s,vals,140.2,ricardo tanturi | alberto castillo | vals,vol-13 la fiesta de buenos aires,14 mi romance.mp3,140.5126495361328,105.87548828125,4.15578031539917,1.2097742557525637,D,minor,0.7812600135803223,0.0647505745291709,0.0042946813628077,1.601676106452942,452.10888671875,0.9122909307479858,2.843251466751098,1250.51123046875,1798.958740234375,14.168015480041504,0.0237618777900934,1669.354736328125,0.0772977471351623,0.4318949282169342,0.0546763688325881,0.0084804929792881,0.4839633405208587,0.36275514960289,0.1366711556911468,0.0081299878656864,0.0142116397619247,0.0136592434719204,0.0014834956964477,0.0052721486426889,0.5090721249580383,0.0021315147168934,0.0008945005247369,0.027233749628067,0.0285058058798313,0.0149036291986703,0.3485572338104248,0.0011902494588866,0.0103523582220077,0.0014883022522553,0.0087565332651138,0.0085742268711328,0.0117903044447302,0.0042376182973384,0.0008784538949839,0.0059562847018241,0.0357098244130611,0.0517669767141342,0.028815109282732,0.0050303125753998,0.0129402549937367,0.0158246345818042,0.0368849448859691,0.0012414796510711,0.0004667756729759,0.0011249165982007,0.1812517493963241,0.0086567588150501,0.0122104035690426,0.0032195933163166,0.002476958790794,0.0246029142290353,0.0073632621206343,0.002527323551476,0.009027449414134,0.0042816642671823,0.0901270806789398,0.0182349886745214,0.0102325985208153,0.0342391543090343,0.0203364435583353,0.0051670731045305,0.0078345090150833,0.0195779353380203,0.0153391053900122,0.0062416517175734,0.0780441910028457,0.5552635788917542,0.4366620481014251,0.6503021717071533,0.0086601451039314,0.0459278225898742,0.7817330360412598,0.0580567941069603
Pastora,Alfredo De Angelis,Carlos Dante-Julio Martel,1948.0,1940s,tango,191.76,alfredo de angelis | carlos dante-julio martel | tango,vol-27 la fiesta de buenos aires,18 pastora.mp3,191.921630859375,123.49437713623048,3.073939085006714,0.98404723405838,C,major,0.7815743088722229,0.0696661844849586,0.0026608612388372,1.5514816045761108,444.85552978515625,0.4371028542518616,5.306558132171631,972.1624145507812,1719.6846923828125,9.643885612487791,0.0174226276576519,1397.6688232421875,0.0551443770527839,0.385495513677597,0.0441212058067321,0.0114331096410751,0.2727177441120147,0.5083931088447571,0.2014212608337402,0.0060348748229444,0.0319834388792514,0.0233833864331245,0.0028866257052868,0.0084125520661473,0.4034866988658905,0.0042820465750992,0.0020689854864031,0.0300671886652708,0.0474918074905872,0.0377348326146602,0.1900351196527481,0.0026829857379198,0.0217869207262992,0.003026281716302,0.0145953511819243,0.0114831030368804,0.0332709029316902,0.0092017631977796,0.0014165621250867,0.0067762900143861,0.0231684520840644,0.0785497352480888,0.0296295415610075,0.0054752132855355,0.0383818782866001,0.021138722077012,0.0365238413214683,0.0027951530646532,0.0009081658790819,0.0028886783402413,0.1099781021475792,0.0081549370661377,0.0238058287650346,0.0055515989661216,0.0046531711705029,0.0400099419057369,0.014881357550621,0.0037503505591303,0.0131940133869647,0.0076056723482906,0.1326793283224105,0.0145311951637268,0.0120697813108563,0.0207436606287956,0.0307999476790428,0.0053655314259231,0.0080835781991481,0.0173128750175237,0.0116698583588004,0.0069704824127256,0.0051572718657553,0.2736878395080566,0.8549460172653198,0.9750602841377258,0.0057443333789706,0.0585239864885807,0.7645806670188904,0.0206038728356361
Remolino,Alfredo De Angelis,Carlos Dante-Julio Martel,1946.0,1940s,tango,185.13,alfredo de angelis | carlos dante-julio martel | tango,vol-27 la fiesta de buenos aires,17 remolino.mp3,185.2865295410156,123.04457092285156,2.8439314365386963,0.9786035418510436,G,major,0.7645358443260193,0.07992984354496,0.0032573288772255,1.6299983263015747,447.9497375488281,0.6272069215774536,5.0461506843566895,1115.6351318359375,1616.40771484375,10.460092544555664,0.0166945196688175,1473.04052734375,0.0560094155371189,0.4192914664745331,0.0490691140294075,0.0162668209522962,0.2604531645774841,0.5395931601524353,0.1724717766046524,0.0112151810899376,0.035646129399538,0.0176445040851831,0.0016937792534008,0.0052837384864687,0.3977302610874176,0.0020408027339726,0.0011284057982265,0.0191582441329956,0.0282558389008045,0.039405733346939,0.196615070104599,0.0013719326816499,0.0086954925209283,0.0018221178324893,0.0106229791417717,0.0090014478191733,0.016429292038083,0.0048900069668889,0.0010847595985978,0.0050236652605235,0.0229401737451553,0.0488445423543453,0.0340926572680473,0.003167483722791,0.0230353027582168,0.012679012492299,0.0333609282970428,0.0023096520453691,0.0006190700223669,0.0014590342761948,0.1201246604323387,0.007082687690854,0.0127124227583408,0.0040524094365537,0.0020112530328333,0.0191435329616069,0.0056340177543461,0.0020722998306155,0.0119925327599048,0.0046352404169738,0.0785812139511108,0.0108198877424001,0.0116919325664639,0.0214176978915929,0.0172737911343574,0.0040667075663805,0.0045123067684471,0.0145703479647636,0.0081959953531622,0.0055791530758142,0.0226625110954046,0.4761188924312591,0.6770663261413574,0.8939480185508728,0.0089633138850331,0.0621871352195739,0.6255400776863098,0.0463054776191711
Fruto Dulce,Alfredo De Angelis,Carlos Dante-Julio Martel,1947.0,1940s,tango,177.3,alfredo de angelis | carlos dante-julio martel | tango,vol-27 la fiesta de buenos aires,19 fruto dulce.mp3,177.44979858398438,122.89723205566406,3.0765745639801025,0.9905967712402344,D,major,0.731092631816864,0.0622547753155231,0.0031388960778713,1.6129679679870603,439.2381896972656,0.4789381623268127,5.763158321380615,1144.4332275390625,1676.485595703125,10.596284866333008,0.0159942377358675,1641.04052734375,0.0547547936439514,0.4042439460754394,0.0523627363145351,0.0137472338974475,0.2778968214988708,0.3657676577568054,0.3304322957992553,0.0121560888364911,0.045522291213274,0.0251745209097862,0.0053990944288671,0.0137223014608025,0.2536737322807312,0.0090735778212547,0.0040785479359328,0.0375066623091697,0.0816636011004448,0.0550018958747386,0.1174211204051971,0.0066243549808859,0.0341145172715187,0.0085415095090866,0.0257008820772171,0.0179462265223264,0.0666983723640441,0.0174522828310728,0.0028405976481735,0.0053540542721748,0.0188382100313901,0.0956358686089515,0.0224457811564207,0.0088920798152685,0.0375272706151008,0.0417429916560649,0.039155263453722,0.0054846140556037,0.0016208720626309,0.007422253023833,0.0950153991580009,0.0092519177123904,0.0655881687998771,0.0099140591919422,0.0113659091293811,0.0901074185967445,0.0277448017150163,0.0065805711783468,0.0236931443214416,0.0151962963864207,0.1580562442541122,0.0157922264188528,0.020937567576766,0.0178252235054969,0.0381600968539714,0.0057727335952222,0.0169586427509784,0.0184236485511064,0.0170778669416904,0.0059868856333196,0.0122154736891388,0.3144006431102752,0.725980281829834,0.9636964201927184,0.0126450406387448,0.1009348556399345,0.5016309022903442,0.0483743399381637
Pregonera,Alfredo De Angelis,Carlos Dante-Julio Martel,1945.0,1940s,tango,171.98,alfredo de angelis | carlos dante-julio martel | tango,vol-27 la fiesta de buenos aires,16 pregonera.mp3,172.12081909179688,123.4486083984375,2.9452579021453857,1.040999412536621,G,major,0.8476316928863525,0.0620280466973781,0.0029665587935596,1.5048706531524658,444.85552978515625,0.686625599861145,5.227529048919678,1184.689697265625,1573.2152099609375,10.522390365600586,0.0166352987289428,1544.490234375,0.0570587180554866,0.4156334698200226,0.0503789819777011,0.0155785270035266,0.2735947966575622,0.4860580265522003,0.2162507772445678,0.0085178930312395,0.0245079100131988,0.0216557532548904,0.0024501320440322,0.0091604851186275,0.3574075996875763,0.0041317646391689,0.001500554382801,0.0350561775267124,0.0334532596170902,0.0295459721237421,0.2834773063659668,0.0030815876089036,0.010368026793003,0.0026300332974642,0.0161510836333036,0.0146594792604446,0.0488133318722248,0.0083073414862155,0.0015000492567196,0.010072449222207,0.0257794242352247,0.1041389480233192,0.0586321949958801,0.0084271738305687,0.0165971778333187,0.0208136215806007,0.038576167076826,0.0020848994608968,0.0007795470301061,0.0019482873613014,0.1261046677827835,0.0151951173320412,0.0300476253032684,0.0043795038945972,0.0032027370762079,0.0468520000576972,0.0192175917327404,0.0054612751118838,0.0187598168849945,0.0088027324527502,0.1327100843191146,0.0165087170898914,0.0127282729372382,0.0274629350751638,0.034868836402893,0.008144331164658,0.0093621434643864,0.0174849014729261,0.0159934721887111,0.009775523096323,0.0427938587963581,0.3973544836044311,0.581357479095459,0.7345812320709229,0.0081040412187576,0.0555994063615798,0.7235614657402039,0.0562433265149593
Como Se Muere De Amor,Alfredo De Angelis,Floreal Ruiz,1943.0,1940s,tango,166.18,alfredo de angelis | floreal ruiz | tango,vol-01 la fiesta de buenos aires,08 como se muere de amor.mp3,166.55673217773438,117.78470611572266,2.64756178855896,0.9340851902961732,E,minor,0.8257465362548828,0.0649386867880821,0.0036231884732842,1.5426169633865356,438.4777221679688,0.4620743095874786,5.618955135345459,1305.4605712890625,1709.781982421875,11.412182807922363,0.0168717894703149,1712.5546875,0.0550796315073967,0.4027439951896667,0.0555375330150127,0.0192762352526187,0.3038910031318664,0.4762801826000213,0.1896219104528427,0.0109307616949081,0.0310591869056224,0.0278536546975374,0.0041903257369995,0.0117000639438629,0.4343461692333221,0.004809598904103,0.0017768595134839,0.0478474646806716,0.0473666749894619,0.0402687266469001,0.1656461805105209,0.0037181773222982,0.0095023019239306,0.0031250219326466,0.0190651156008243,0.0176189746707677,0.053283005952835,0.0101761799305677,0.0023993162903934,0.0107013517990708,0.0854779630899429,0.1053263545036315,0.0371200740337371,0.0106105450540781,0.0086724422872066,0.0464798398315906,0.1117040142416954,0.0027984415646642,0.0011375199537724,0.0024568471126258,0.1006611287593841,0.0144289499148726,0.0380216836929321,0.0057632010430097,0.0044853710569441,0.0524940304458141,0.020241342484951,0.0068304832093417,0.0215843748301267,0.0094524668529629,0.1750153601169586,0.0429782345890998,0.0178359597921371,0.0498739145696163,0.0270708817988634,0.013877036049962,0.0156193152070045,0.0315718837082386,0.0252743512392044,0.0106540042906999,0.0502479970455169,0.3562819957733154,0.8573154211044312,0.9398880004882812,0.0066815260797739,0.095755785703659,0.5445685982704163,0.0208764504641294
Mi Novia De Ayer,Alfredo De Angelis,Floreal Ruiz,1944.0,1940s,tango,156.49,alfredo de angelis | floreal ruiz | tango,vol-19 la fiesta de buenos aires,13 mi novia de ayer.mp3,156.8391876220703,106.01573944091795,3.984678506851196,0.9875884652137756,Bb,major,0.7229921221733093,0.0671796426177024,0.003551346482709,1.558202624320984,446.91595458984375,0.4153528213500976,4.488490581512451,1150.385009765625,1760.5289306640625,11.152605056762695,0.0187503024935722,1592.5718994140625,0.0614647753536701,0.4045147001743316,0.0502655766904354,0.0137160783633589,0.4253596067428589,0.3261336982250213,0.2257294356822967,0.0090611930936574,0.0361362397670745,0.0220352802425622,0.0026885094121098,0.0086413919925689,0.3395150601863861,0.0047532515600323,0.0019421360921114,0.0250539984554052,0.0443736761808395,0.0315038152039051,0.2083454430103302,0.0035965682473033,0.0307584181427955,0.0030999581795185,0.0188283063471317,0.0119402697309851,0.043039720505476,0.0089356508105993,0.0012761651305481,0.0071808653883636,0.0257494319230318,0.0882124602794647,0.0548002049326896,0.006581075489521,0.156552642583847,0.0223683565855026,0.0374995209276676,0.0028834792319685,0.0009115361026488,0.0030563848558813,0.1354141682386398,0.0111439945176243,0.0257916208356618,0.0067549077793955,0.0055359532125294,0.0347738601267337,0.0160878244787454,0.0046750782057642,0.0153697049245238,0.0076200971379876,0.1407116949558258,0.0179086923599243,0.0126232597976922,0.0273470059037208,0.0315187647938728,0.0057156817056238,0.0095919612795114,0.0190722420811653,0.014355830848217,0.0079697184264659,0.0518802553415298,0.4803530573844909,0.6517452597618103,0.924192190170288,0.0128906946629285,0.0842094868421554,0.6246432662010193,0.0357777401804924
Dejame Asi,Alfredo De Angelis,Floreal Ruiz,1943.0,1940s,tango,182.0,alfredo de angelis | floreal ruiz | tango,vol-01 la fiesta de buenos aires,07 dejame asi.mp3,182.41305541992188,119.4993896484375,2.992968797683716,1.026935338973999,C,major,0.6370103359222412,0.0615932792425155,0.0033087299671024,1.5806914567947388,433.9423828125,0.7983168959617615,4.386706352233887,1226.76806640625,1698.970703125,11.81557846069336,0.0207933373749256,1587.4337158203125,0.0614816099405288,0.4077806770801544,0.0518092699348926,0.0166877601295709,0.3028644025325775,0.3876437246799469,0.2829805612564087,0.0098236901685595,0.0365124382078647,0.031840294599533,0.0040186028927564,0.0103706670925021,0.439069926738739,0.0040661268867552,0.0019735728856176,0.0440384522080421,0.0539461895823478,0.0590726844966411,0.1595541834831237,0.0029252879321575,0.011142005212605,0.0028254589997231,0.0146977771073579,0.0185287743806839,0.0462965182960033,0.0099151479080319,0.0023960601538419,0.0098899127915501,0.0591638050973415,0.0895601734519004,0.0388569608330726,0.0083680814132094,0.0094539662823081,0.0282835848629474,0.1003044247627258,0.0033335534390062,0.0011133954394608,0.0026649427600204,0.1268271952867508,0.013105908408761,0.0236204396933317,0.0056735789403319,0.0042836423963308,0.0383375994861125,0.0146294385194778,0.0058893589302897,0.0225774254649877,0.0090134274214506,0.1608226895332336,0.0284502264112234,0.0172074623405933,0.041233092546463,0.0269252154976129,0.0108016366139054,0.0111798951402306,0.0251609161496162,0.018899880349636,0.0096524581313133,0.0577150471508502,0.4330820143222809,0.6908622980117798,0.85954350233078,0.0087486738339066,0.0700879693031311,0.6400144696235657,0.0926784351468086
Bajo El Cono Azul,Alfredo De Angelis,Floreal Ruiz,1944.0,1940s,tango,178.61,alfredo de angelis | floreal ruiz | tango,vol-01 la fiesta de buenos aires,06 bajo el cono azul.mp3,179.0171356201172,120.1773681640625,3.189276695251465,1.0716018676757812,G,major,0.6271684169769287,0.0829875543713569,0.0036307054106146,1.51387357711792,447.43255615234375,0.5257808566093445,5.38676118850708,1312.7762451171875,1658.507568359375,10.951757431030272,0.0182031504809856,1668.2476806640625,0.0593397580087184,0.4145174324512481,0.0546073317527771,0.0132151441648602,0.3772929906845093,0.4249862134456634,0.1759790182113647,0.0085266511887311,0.0222511813044548,0.0237207990139722,0.0029063341207802,0.0089281061664223,0.4773607850074768,0.0042199902236461,0.0014367917319759,0.041618138551712,0.0394725427031517,0.0371276810765266,0.2031445652246475,0.0029191591311246,0.0097211096435785,0.0026433793827891,0.0113531202077865,0.014113537967205,0.0382985919713974,0.0084778824821114,0.0020029935985803,0.009087479673326,0.0780485495924949,0.0790037736296653,0.0361668653786182,0.0076055298559367,0.0096244094893336,0.0334128737449646,0.0870116800069809,0.0027213834691792,0.0010121171362698,0.0019741305150091,0.1651984602212906,0.0138023821637034,0.0244649406522512,0.0057996846735477,0.0039289249107241,0.0421634428203105,0.0139415888115763,0.0051278509199619,0.0184597261250019,0.0074995402246713,0.1079586595296859,0.0393873043358325,0.0169910918921232,0.0627494379878044,0.0343140475451946,0.0109318681061267,0.0128801641985774,0.0349946357309818,0.0204393379390239,0.0097192814573645,0.0484718978404998,0.5240932703018188,0.7224494218826294,0.8832771182060242,0.010419538244605,0.0544614605605602,0.6654388308525085,0.0298037696629762
Marioneta,Alfredo De Angelis,Floreal Ruiz,1943.0,1940s,tango,165.71,alfredo de angelis | floreal ruiz | tango,vol-01 la fiesta de buenos aires,09 marioneta.mp3,166.08653259277344,119.79000854492188,3.317199945449829,0.9926120638847352,D,major,0.7282902002334595,0.0804918929934501,0.0047512575984001,1.603471040725708,439.4919738769531,0.4878899157047272,6.492592811584473,1030.3681640625,1804.8851318359373,8.78459644317627,0.0169641692191362,1403.77294921875,0.0511587299406528,0.3893231153488159,0.0444864891469478,0.0148511519655585,0.3456397950649261,0.4434733986854553,0.1883368194103241,0.0076989266090095,0.0318177677690982,0.0251089371740818,0.0033553726971149,0.0091647747904062,0.441279798746109,0.0043530464172363,0.001622880809009,0.0381191112101078,0.0468331463634967,0.0439574904739856,0.21692755818367,0.0031140490900725,0.009461143054068,0.0027055814862251,0.0150508238002657,0.0169041194021701,0.0469684451818466,0.0093878917396068,0.0020318203605711,0.0083784917369484,0.0632507279515266,0.098889522254467,0.0394917540252208,0.0090644443407654,0.0079522477462887,0.0323431566357612,0.1010206192731857,0.0028290837071835,0.0009911078959703,0.0023940631654113,0.140933871269226,0.0131867416203022,0.0281101372092962,0.0054586823098361,0.0041976650245487,0.0459856949746608,0.0164146311581134,0.0061914855614304,0.0198663603514432,0.007950878702104,0.190775841474533,0.0343056768178939,0.0138351963832974,0.0481573715806007,0.0248974915593862,0.0112060345709323,0.0144636072218418,0.0270058587193489,0.0196823943406343,0.0087730148807168,0.0452135577797889,0.3624046444892883,0.7578710317611694,0.9199107885360718,0.006661559920758,0.0187399666756391,0.7873041033744812,0.042297750711441
El Entrerriano,Alfredo De Angelis,Instrumental,1946.0,1940s,tango,161.8,alfredo de angelis | instrumental | tango,vol-15 la fiesta de buenos aires,17 el entrerriano.mp3,162.1681671142578,125.63992309570312,3.619440078735352,1.047969937324524,G,major,0.7631445527076721,0.088748924434185,0.0037217291537672,1.6339832544326782,442.0379333496094,0.3402253985404968,7.121513366699219,1235.258544921875,1848.4979248046875,8.797280311584473,0.0148296738043427,1595.579345703125,0.0466444566845893,0.4212374687194824,0.0516560301184654,0.0075614075176417,0.5703904628753662,0.2072086483240127,0.2092431932687759,0.0055964225903153,0.0586938932538032,0.0219285581260919,0.0026505552232265,0.0052087903022766,0.6255969405174255,0.0039636306464672,0.0011759991757571,0.0170322135090827,0.0444455258548259,0.0706206411123275,0.2415496706962585,0.0035897437483072,0.0166319385170936,0.0028256934601813,0.0153649961575865,0.019580852240324,0.0441744327545166,0.0070618889294564,0.0022635639179497,0.0059938649646937,0.0397556982934474,0.0526820011436939,0.0379281044006347,0.0050284685567021,0.0240974649786949,0.0198362935334444,0.0517153330147266,0.0039852550253272,0.0011066156439483,0.0021856292150914,0.139713853597641,0.0109511595219373,0.020532114431262,0.0069944644346833,0.0038128329906612,0.0284180846065282,0.0106290476396679,0.004332635551691,0.0157666373997926,0.0052582793869078,0.1238545700907707,0.0225577428936958,0.010803990997374,0.0501194819808006,0.0250975638628005,0.0058901528827846,0.0176582802087068,0.0233599320054054,0.0130541278049349,0.0063296165317296,0.0912819951772689,0.3418013453483581,0.3457140326499939,0.925768256187439,0.0070725842379033,0.0021088502835482,0.6678434014320374,0.0839539617300033
El Pial,Alfredo De Angelis,Instrumental,1945.0,1940s,tango,164.25,alfredo de angelis | instrumental | tango,vol-15 la fiesta de buenos aires,16 el pial.mp3,164.62367248535156,123.04373931884766,2.9458017349243164,1.1083054542541504,D,major,0.6203259825706482,0.078398197889328,0.0047941342927515,1.594364047050476,438.2245178222656,0.6489509344100952,6.68939733505249,1188.7657470703125,1684.364501953125,9.968551635742188,0.0163516458123922,1490.2940673828125,0.0508544258773326,0.4243099987506866,0.0497847869992256,0.0101899402216076,0.5123453140258789,0.1621522456407547,0.3070546090602875,0.0082577960565686,0.0296277645975351,0.0410279780626297,0.0043092179112136,0.0099104391410946,0.5417652130126953,0.003940955735743,0.0020047295838594,0.0382418558001518,0.064994215965271,0.0696243867278099,0.1480653285980224,0.0039025070145726,0.0117328083142638,0.0035507562570273,0.0107015054672956,0.0238016806542873,0.0926906764507293,0.012696823105216,0.0016119205392897,0.0105061661452054,0.0405245795845985,0.0587709955871105,0.0234982762485742,0.0046852189116179,0.0065942318178713,0.0153719885274767,0.0755040124058723,0.0035958483349531,0.0011550049530342,0.0030168746598064,0.1080029085278511,0.0084779625758528,0.0274710599333047,0.006015847902745,0.0039243032224476,0.0427276156842708,0.0124141545966267,0.0053790034726262,0.0162473041564226,0.0065167089924216,0.2005355656147003,0.0231095906347036,0.012625303119421,0.036521878093481,0.0184941329061985,0.0090895453467965,0.0096397651359438,0.023781893774867,0.0161718390882015,0.0102126216515898,0.0719067677855491,0.4188736081123352,0.3951036632061004,0.8483725190162659,0.0072525176219642,0.006484146695584,0.7459312677383423,0.0532783530652523
Pavadita,Alfredo De Angelis,Instrumental,1958.0,1950s,tango,172.78,alfredo de angelis | instrumental | tango,vol-11 la fiesta de buenos aires,01 pavadita.mp3,173.16571044921875,124.9811782836914,3.395192861557007,1.0129354000091553,A,minor,0.6367950439453125,0.0522788204252719,0.0034852547105401,1.6495298147201538,444.85552978515625,0.2036334872245788,6.153429985046387,1511.5673828125,1771.4969482421875,10.18420696258545,0.0131358569487929,1900.7794189453125,0.0488624274730682,0.437566339969635,0.0674921348690986,0.0115610100328922,0.5934291481971741,0.1533704549074173,0.2324788272380828,0.0091604506596922,0.0174510665237903,0.0321195647120475,0.0030779466032981,0.0090459017083048,0.7000028491020203,0.0028830177616328,0.0011788862757384,0.0365099497139453,0.0285436660051345,0.0337411575019359,0.1543821990489959,0.0031633188482373,0.0111422277987003,0.0019310903735458,0.0093496311455965,0.0200168993324041,0.0707030445337295,0.0089888079091906,0.0012883835006505,0.0087128682062029,0.1083569377660751,0.050772525370121,0.0221153460443019,0.0055162021890282,0.0050575933419167,0.0221599116921424,0.1196755543351173,0.0018927218625321,0.0007680574199184,0.0016500116325914,0.1182068735361099,0.0127568757161498,0.0235252026468515,0.0052731642499566,0.0036904206499457,0.0378339178860187,0.012143830768764,0.0052621397189795,0.0178271830081939,0.006089677568525,0.2226897627115249,0.049606941640377,0.0120290936902165,0.0665431693196296,0.0211265850812196,0.0102836927399039,0.0149831678718328,0.0360145904123783,0.0257352963089942,0.0097016571089625,0.097636342048645,0.479931116104126,0.334633857011795,0.8323419690132141,0.0104425335302948,0.0145798260346055,0.5602547526359558,0.1234021782875061
El Taladro,Alfredo De Angelis,Instrumental,1946.0,1940s,tango,168.58,alfredo de angelis | instrumental | tango,vol-15 la fiesta de buenos aires,19 el taladro.mp3,168.9600067138672,122.6869659423828,4.142707824707031,1.1812373399734497,D,major,0.7832763195037842,0.0576923079788684,0.0038461538497358,1.602280616760254,435.7005310058594,0.6629276275634766,4.752654552459717,1202.2318115234375,1741.214111328125,9.0541353225708,0.0188799425959587,1681.3671875,0.0655897483229637,0.404455304145813,0.0535114109516143,0.0168288685381412,0.4769202172756195,0.064882643520832,0.4294905364513397,0.0118779139593243,0.0226675532758235,0.0288446731865406,0.0036079341080039,0.0080791916698217,0.4462944865226745,0.0047467509284615,0.001575878704898,0.0414529368281364,0.0654695257544517,0.0464080609381198,0.1881352663040161,0.0037579301279038,0.0089280838146805,0.0038078508805483,0.0110859181731939,0.0276567097753286,0.0866753682494163,0.0140982707962393,0.0013669475447386,0.0089266719296574,0.0292290989309549,0.074381448328495,0.02325239777565,0.0046596745960414,0.0059220832772552,0.0158391017466783,0.044159535318613,0.0030802877154201,0.0010703011648729,0.002459411509335,0.1204729601740837,0.008835052140057,0.0328975766897201,0.0050327624194324,0.0043834978714585,0.0495899468660354,0.0152719598263502,0.0046509439125657,0.0141147440299391,0.0064300769008696,0.1543312817811966,0.016666492447257,0.0110803544521331,0.0217367056757211,0.0169967412948608,0.0054042711853981,0.0108267869800329,0.0174522195011377,0.0164226312190294,0.0078886803239583,0.1351576745510101,0.3935125470161438,0.2532232701778412,0.7962703108787537,0.0074991141445934,0.0113894389942288,0.4720090925693512,0.2500591576099396
Mi Dolor,Alfredo De Angelis,Instrumental,1957.0,1950s,tango,171.08,alfredo de angelis | instrumental | tango,vol-11 la fiesta de buenos aires,04 mi dolor.mp3,171.46775817871094,121.22593688964844,3.1665616035461426,1.0918946266174316,D,minor,0.7866673469543457,0.0479155369102954,0.0027070925571024,1.602279543876648,446.6578369140625,0.3832360804080963,4.4630961418151855,1744.503173828125,1802.11279296875,11.357433319091797,0.0166649129241704,2127.3388671875,0.054463755339384,0.4445660412311554,0.0723261833190918,0.0174042880535125,0.571295976638794,0.1918908804655075,0.2102541029453277,0.0091546596959233,0.0156791564077138,0.0451520457863807,0.0043847379274666,0.0092995120212435,0.7310463190078735,0.0030572330579161,0.0012048847274854,0.0354011952877044,0.0324048995971679,0.0343894101679325,0.1091947630047798,0.0022056079469621,0.0105305593460798,0.0018490346847102,0.0107194250449538,0.0155467996373772,0.053677637130022,0.0090261865407228,0.00126209622249,0.0120170898735523,0.2022415548563003,0.0495700575411319,0.0217582080513238,0.0051993201486766,0.0028109494596719,0.0184760112315416,0.2183316349983215,0.0019135733600705,0.0008871355094015,0.0015730609884485,0.108626402914524,0.0097798649221658,0.0188581310212612,0.0050427913665771,0.003793014679104,0.0300158094614744,0.0084029519930481,0.0047174389474093,0.0206269640475511,0.0049958489835262,0.2004793137311935,0.0774547755718231,0.0118266073986887,0.0852638110518455,0.0173628013581037,0.0134984441101551,0.0207109916955232,0.0520614497363567,0.0420273095369339,0.0115972384810447,0.1304685771465301,0.5638647675514221,0.3880369365215301,0.8615038394927979,0.0131463967263698,0.0315552540123462,0.4985706806182861,0.1639337092638015
