id,title,orchestra,singer,year,decade,style,duration_seconds,combo_key,album,filename,bpm,bpm_label,danceability,danceability_label,key,chords_changes_rate,chords_changes_rate_label,energy,energy_label,tags,file_path
707e5723-b97a-517c-8c32-b988d21ea1c8,No Hay Tierra Como La Mia,Francisco Canaro,Ernesto Famá,,,milonga,162.61,francisco canaro | ernesto famá | milonga,vol-05 la fiesta de buenos aires,26 no hay tierra como la mia.mp3,103.60430145263672,slow,1.3097665309906006,high,Eb,0.0563941895961761,low,0.9061879614899176,high,"['rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-05 la fiesta de buenos aires/26 no hay tierra como la mia.mp3
53bed4eb-795b-5f8c-973a-3e77e9ac517f,De Antano,Francisco Canaro,Instrumental,,,milonga,172.34,francisco canaro | instrumental | milonga,vol-22 la fiesta de buenos aires,26 de antano.mp3,172.26589965820312,very fast,1.0281540155410769,moderate,Eb,0.060010764747858,low,0.5006015658017083,moderate,"['reggae', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-22 la fiesta de buenos aires/26 de antano.mp3
ab97024f-eed1-5bfa-92a9-2bd5021ce7f8,Milonga De Mis Amores,Francisco Canaro,Instrumental,1937.0,1930s,milonga,184.84,francisco canaro | instrumental | milonga,vol-39 la fiesta de buenos aires,27 milonga de mis amores.mp3,164.25360107421875,very fast,0.9910485744476318,moderate,Ab,0.0464240908622741,low,0.677455494437509,moderate,"['orchestral', 'soundtrack', 'film', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-39 la fiesta de buenos aires/27 milonga de mis amores.mp3
f2ee2b5d-4bc1-5b71-ac98-84b4dfae8d8b,Milongon,Francisco Canaro,Instrumental,1939.0,1930s,milonga,168.84,francisco canaro | instrumental | milonga,vol-01 la fiesta de buenos aires,29 milongon.mp3,101.4719009399414,slow,1.045623779296875,moderate,F#,0.0570644736289978,low,0.5498354132033948,moderate,"['soundtrack', 'film', 'violin', 'ambient', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-01 la fiesta de buenos aires/29 milongon.mp3
200b6578-660f-5d5a-8709-47c991b095aa,Relíquias Porteñas,Francisco Canaro,Instrumental,,,milonga,165.58,francisco canaro | instrumental | milonga,vol-01 la fiesta de buenos aires,26 relíquias porteñas.mp3,103.1964111328125,slow,1.099381923675537,high,F,0.0517482534050941,low,0.8924165453293562,high,"['rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy']",data/raw/vol-01 la fiesta de buenos aires/26 relíquias porteñas.mp3
a5a466ff-0c0f-5bba-9f52-6cf625a17049,Chaparron,Juan D'Arienzo,Alberto Echagüe,1957.0,1950s,milonga,128.0,juan d'arienzo | alberto echagüe | milonga,vol-19 la fiesta de buenos aires,28 chaparron.mp3,112.44324493408205,moderate,1.1943068504333496,high,Bb,0.0752532556653022,high,0.8544129904094305,high,"['reggae', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party', 'electronic']",data/raw/vol-19 la fiesta de buenos aires/28 chaparron.mp3
d6f03303-d27a-5d78-a62f-b05b97bd941d,Clavel,Juan D'Arienzo,Alberto Echagüe,,,milonga,146.03,juan d'arienzo | alberto echagüe | milonga,vol-32 la fiesta de buenos aires,27 clavel.mp3,106.56129455566406,slow,0.9997389912605286,moderate,G,0.0514449030160903,low,0.7435234772249294,high,"['reggae', 'ambient', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'party']",data/raw/vol-32 la fiesta de buenos aires/27 clavel.mp3
863cafef-c77c-5ebe-a6a1-d27bbcc44f9b,El Temblor,Juan D'Arienzo,Alberto Echagüe,,,milonga,124.64,juan d'arienzo | alberto echagüe | milonga,vol-03 la fiesta de buenos aires,26 el temblor.mp3,110.8902359008789,slow,1.108481526374817,high,Eb,0.0657748058438301,moderate,0.6841486306072371,high,"['jazz', 'drums', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-03 la fiesta de buenos aires/26 el temblor.mp3
0f68689d-5035-5a6e-9252-7e6fa5f2c2fa,Ganzua,Juan D'Arienzo,Alberto Echagüe,,,milonga,140.32,juan d'arienzo | alberto echagüe | milonga,vol-35 la fiesta de buenos aires,29 ganzua.mp3,112.88103485107422,moderate,1.127243161201477,high,G,0.0538842976093292,low,0.852539121306664,high,"['reggae', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party', 'electronic']",data/raw/vol-35 la fiesta de buenos aires/29 ganzua.mp3
189a41a6-c887-592f-8e2a-2b33cc099c35,La Mañana,Juan D'Arienzo,Alberto Echagüe,1945.0,1940s,milonga,141.67,juan d'arienzo | alberto echagüe | milonga,vol-26 la fiesta de buenos aires,29 la mañana.mp3,102.5796890258789,slow,1.08154559135437,high,C,0.0726677551865577,moderate,0.7664677713438344,high,"['reggae', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party']",data/raw/vol-26 la fiesta de buenos aires/29 la mañana.mp3
